CreditScore,Age,Experience,NetWorth,LengthOfCreditHistory,DebtToIncomeRatio,Monthly_LoanToIncomeRatio,RiskScore,LoanApproved
584,39,17,3533,25,0.07911902924879007,0.09993655855020658,40.8,1
611,42,19,196822,14,0.015669253687424136,0.05888122683227803,33.6,1
674,49,28,90376,23,0.05741810251863213,0.030584859502114148,32.800000000000004,1
565,33,10,7531,21,0.09078598125778668,0.06346811732447881,40.0,1
526,62,38,111992,19,0.021991447770311544,0.09009512820992978,37.6,1
526,35,13,13570,19,0.027136999593101507,0.06977728299323112,39.2,1
649,38,19,10622,7,0.028432384065447448,0.11209000512617616,44.8,1
652,29,9,71650,13,0.02643988471805054,0.037635306511925495,52.0,1
612,48,28,361735,6,0.09991374606136352,0.09334736677616427,41.6,1
588,54,34,101172,17,0.021211975124138263,0.017118440800217873,39.2,1
609,28,6,96129,17,0.06946403385049366,0.15912692197820186,37.6,1
597,46,22,51359,29,0.0819821218641173,0.09987690347498625,38.400000000000006,1
601,32,9,86045,11,0.04277756126636253,0.2007778272911053,34.4,1
612,38,13,54464,16,0.049901623748675704,0.1695356259884326,34.4,1
602,43,20,104659,13,0.036906137429484134,0.17408091150468952,36.0,1
579,27,7,275942,26,0.12025657711257787,0.036722432659844595,38.400000000000006,1
440,26,2,143339,23,0.05330022760190358,0.17062568747208792,36.8,1
570,41,19,415294,13,0.06372726589251662,0.1347817677758914,32.800000000000004,1
655,57,34,130997,24,0.04646123450495523,0.10217475617593248,40.8,1
663,61,40,45820,22,0.15919256795504072,0.19762030960125462,35.2,1
617,65,43,1913,1,0.01740872941323815,0.054775497693509076,38.400000000000006,1
619,41,21,3465,18,0.02766750286173555,0.06583805005209047,36.8,1
649,57,36,4656,29,0.14219526577373431,0.1103086546963094,40.8,1
585,37,13,51902,22,0.028075265106539782,0.059185736102750755,40.0,1
552,25,3,9945,26,0.03396843809243501,0.23876650572779182,43.2,1
707,67,43,5618,12,0.03685291973221979,0.08760523422782611,32.800000000000004,1
609,52,27,63445,11,0.09488752556237219,0.05218843903725378,36.0,1
625,32,9,23203,28,0.030151421234392985,0.06045401220456847,36.0,1
501,33,13,40178,20,0.08469797620886761,0.05469935363527684,44.0,1
590,53,29,139537,4,0.12440701916283362,0.1491986498872323,42.400000000000006,1
633,45,22,207058,9,0.0449181425954018,0.06149794255650671,35.2,1
554,31,9,6307,28,0.10560178661632946,0.09586949409713307,41.6,1
496,39,18,207272,20,0.06401255832206863,0.03812266393592411,40.8,1
645,35,9,566222,16,0.05197537357299756,0.15453984430160417,35.2,1
558,51,29,82899,4,0.06659752781904307,0.11972766640960374,47.2,1
558,61,40,169063,21,0.08173273395995095,0.4294598043683857,38.400000000000006,1
570,49,25,15178,14,0.02689901753129265,0.036766158103194474,40.0,1
613,28,3,120568,22,0.1296547166694201,0.06089365153383164,36.0,1
617,27,4,25824,11,0.05932336968203247,0.0749991523003297,40.0,1
562,31,7,271027,9,0.06290988831658932,0.03985825465814244,38.400000000000006,1
667,61,40,13932,23,0.1662111062329165,0.07899180972191822,34.4,1
607,40,15,10840,6,0.047458559735882797,0.018906657104201516,40.8,1
572,46,23,2902,3,0.04703318654378717,0.05627001628167959,45.6,1
430,28,7,322412,14,0.05293860288756016,0.3740411146080518,42.400000000000006,1
614,59,38,235425,26,0.08441777928004056,0.14612575722125956,36.8,1
545,60,39,347100,29,0.06449662930207498,0.08994239997082781,41.6,1
461,48,25,5137,18,0.06664282083623563,0.09362513841192414,41.6,1
595,48,25,28074,24,0.0707685908672272,0.06639819796080242,41.6,1
536,39,19,72829,15,0.0755875970132784,0.10802522404887999,41.6,1
523,29,6,30794,7,0.09743221555874651,0.032626252407527465,44.0,1
572,41,23,32582,26,0.029831458828425306,0.0850087403558804,39.2,1
642,39,21,19356,26,0.008310174567628092,0.08268404251842543,38.400000000000006,1
585,53,29,29992,25,0.039959844274136284,0.24237986076535684,45.6,1
616,42,21,64087,2,0.03299195209793838,0.04317137926483944,37.6,1
557,59,36,96183,7,0.007907342169957168,0.02154729288095495,37.6,1
542,50,31,160986,28,0.06299983064561655,0.10161752475569025,36.0,1
608,31,9,174509,25,0.05251841968845869,0.03298400369639152,38.400000000000006,1
694,63,41,194474,14,0.09354300177715547,0.0908490279707897,31.200000000000003,1
607,47,25,65321,1,0.08554109755111937,0.06290413531988373,44.0,1
523,40,17,3830,26,0.05980672217832614,0.0829075055218308,43.2,1
609,29,10,18375,29,0.0457272784690204,0.06967303859811146,39.2,1
602,29,6,76235,29,0.027666601159006265,0.06498941537701694,40.0,1
549,40,13,145168,1,0.0948306706283154,0.09156873190891172,43.2,1
486,47,24,496117,16,0.0965069952747151,0.08104094283086946,36.0,1
593,50,27,13225,14,0.07850829085747467,0.0684935696935322,42.400000000000006,1
517,28,7,57405,4,0.06239168110918544,0.05400837824184804,39.2,1
570,56,34,68399,17,0.057852047297957586,0.12408227558322646,42.400000000000006,1
584,52,30,13745,13,0.12347487450651136,0.09774654959547492,39.2,1
580,42,20,118928,4,0.08237129485179406,0.12399107358818903,38.400000000000006,1
581,26,5,115716,28,0.04429439567859554,0.1323738927797512,40.0,1
604,41,19,89075,22,0.02921197227181045,0.05585125189435848,36.0,1
535,28,6,32648,15,0.06800824342344527,0.1172734291977132,41.6,1
580,43,21,51933,20,0.08303358137236058,0.05382384387061576,44.0,1
561,34,12,8217,19,0.07116436890532815,0.07368670103884632,40.0,1
623,54,34,55445,26,0.04140267235430651,0.07998833193356154,39.2,1
614,42,17,44254,22,0.04119439550551603,0.032875570870040345,45.6,1
567,36,18,582610,5,0.07143301909114684,0.07143172094401515,40.8,1
625,35,11,9130,8,0.04161892670238132,0.08393147483672032,38.400000000000006,1
605,24,0,307126,15,0.03284696098301561,0.010634121117429134,36.0,1
648,48,22,24699,9,0.0497498986075436,0.1900251503176487,38.400000000000006,1
634,30,5,22144,13,0.0683311432325887,0.1219464913071861,37.6,1
592,28,8,332211,7,0.15950108006410701,0.14455430962997903,36.8,1
409,26,5,7272,21,0.031218447264292536,0.028520888946476412,39.2,1
447,24,1,14454,13,0.054964329531512694,0.1735645724486762,39.2,1
626,40,19,9219,8,0.02660368596865279,0.0711997623866854,36.8,1
645,44,23,5231,5,0.020500110643947776,0.08925083258595137,43.2,1
600,44,19,66732,2,0.04093846422541771,0.0702897206707177,42.400000000000006,1
614,34,14,20121,6,0.03991601827837471,0.050482667008163576,38.400000000000006,1
702,57,37,3044,3,0.028499050031665613,0.04706321277444238,40.0,1
570,25,5,278454,23,0.13971334068357222,0.14364762678517384,40.8,1
569,71,48,7829,12,0.06303097498440856,0.12472314016027969,42.400000000000006,1
621,55,29,157655,26,0.0303756345177665,0.15362052840655094,33.6,1
489,32,11,6295,18,0.05234159779614325,0.049703924254185065,44.8,1
661,45,21,150516,1,0.10038767598449296,0.052677673181371336,43.2,1
583,73,50,24065,8,0.038086313864476196,0.12206482129878546,40.0,1
562,40,18,5741,11,0.018091493544445034,0.03315603398455981,38.400000000000006,1
540,32,9,57642,27,0.07812705510982507,0.11282699990697703,38.400000000000006,1
642,66,43,3920,21,0.03435404084853267,0.05879201248558183,36.0,1
567,19,0,151230,10,0.028525379197668514,0.10301534288276509,36.0,1
619,43,21,79393,20,0.04394187954066089,0.052425857289992196,34.4,1
526,24,0,121396,2,0.06906279122484446,0.08224876310511,39.2,1
566,43,21,8964,17,0.054557551563539586,0.05070060558005069,40.8,1
613,44,25,1171,18,0.07047554885103766,0.18181031048020166,38.400000000000006,1
541,48,28,172087,15,0.040308973545301156,0.10555656059282621,40.8,1
599,51,30,181748,18,0.04080705032701194,0.0637233455934453,42.400000000000006,1
617,32,14,9989,13,0.035174302504707024,0.035862752270919666,40.0,1
605,38,15,5670,22,0.014027834176233895,0.03542154339476617,36.0,1
616,53,32,9141,25,0.054158021475412314,0.11990590475621363,37.6,1
568,41,20,259770,16,0.09763563861924518,0.12246061136890211,38.400000000000006,1
615,39,16,57727,6,0.029333755591623448,0.06564953779848909,39.2,1
479,32,7,26817,29,0.018807568036779247,0.03434207178094852,38.400000000000006,1
523,35,10,10418,6,0.07090344714915864,0.08735692824786097,43.2,1
578,45,27,20895,29,0.0982167432023294,0.06440070845267705,43.2,1
649,51,31,37241,19,0.052318439118390944,0.05863845387385144,37.6,1
669,53,31,3561,16,0.0344635359700808,0.02841490137970788,40.8,1
590,61,38,6246,29,0.018803695898849084,0.04937826225998397,43.2,1
534,46,24,5114,21,0.054091539528432736,0.07846736421871187,42.400000000000006,1
664,63,40,7555,19,0.03563401193668977,0.04298334269989129,36.8,1
553,28,6,120568,21,0.05286928309399599,0.07613502927694327,44.8,1
446,38,19,118017,28,0.08441623184552494,0.05159918157582232,42.400000000000006,1
570,42,19,223983,24,0.035666792054973064,0.030916774877149843,34.4,1
597,45,23,74350,24,0.1371166883670812,0.20842886067403013,40.8,1
627,41,18,29542,19,0.04459819189568036,0.28797362278991234,37.6,1
557,51,27,244363,14,0.25128854593114014,0.054948965231876375,37.6,1
581,37,17,156013,16,0.04773371862792315,0.04358017114658984,36.0,1
517,27,6,40804,3,0.04710642294631891,0.0907120935950021,48.0,1
504,19,0,3593,11,0.011820593889515578,0.1329504555330608,40.0,1
583,62,42,68343,18,0.055890146952541554,0.041579579893092855,40.0,1
565,44,20,63078,26,0.06177812693265583,0.11811586264376406,41.6,1
517,27,6,97573,16,0.014278670421065932,0.05425943444801853,36.8,1
613,31,7,70328,8,0.07875190774970324,0.1352636030384204,39.2,1
499,31,7,334089,24,0.07684435957758812,0.06964450165147085,43.2,1
628,39,18,9999,26,0.06509083257347267,0.14207120134378556,37.6,1
579,35,13,25425,28,0.04443952078750376,0.08696560694259606,43.2,1
563,35,13,4068,5,0.0542453079287291,0.04516219577981979,46.400000000000006,1
548,33,10,138097,26,0.027516802645293464,0.03536654036055455,38.400000000000006,1
558,37,14,1272,23,0.11636617019423395,0.23797119282938456,43.2,1
598,29,8,72667,25,0.1837845529901455,0.15496251831793945,39.2,1
598,33,15,34895,28,0.020831594585120766,0.06740785305977716,39.2,1
545,57,34,2068,25,0.03902255107571223,0.06274405296795234,41.6,1
587,44,23,2967,10,0.05044837348070044,0.09382601884084212,40.8,1
586,35,13,133397,22,0.05243063024306302,0.083573858974073,42.400000000000006,1
657,58,38,58277,10,0.143860555803519,0.10014110809966344,34.4,1
585,41,16,43357,14,0.031675558706114985,0.03459807774914765,45.6,1
578,38,19,48843,16,0.10384058470661243,0.06272118507996316,40.8,1
555,51,32,3775,1,0.04116848044926688,0.18500193505938253,45.6,1
520,43,22,57465,8,0.024096650675586462,0.0818920268038762,41.6,1
626,35,13,32500,28,0.03833624304818128,0.031246434303268237,43.2,1
571,18,0,321169,24,0.08174509754814796,0.19552862525176654,35.2,1
560,46,23,155121,12,0.038037128391535766,0.054579450323118894,36.8,1
609,41,23,28829,11,0.062176165803108814,0.023725594919873055,41.6,1
602,39,16,50679,12,0.03350387240014554,0.04110400248346487,33.6,1
628,57,38,10583,25,0.020626591434412884,0.0895286296375226,41.6,1
521,48,29,152541,8,0.024075396258746252,0.03717730987153785,38.400000000000006,1
620,47,22,173020,12,0.05611617031749939,0.09395693327549547,43.2,1
601,42,16,71987,8,0.11963445029077818,0.11050155622996342,36.8,1
591,47,23,30966,25,0.01661213189025925,0.059358429626770945,40.8,1
505,42,18,24706,26,0.014878338585524616,0.13774276586953152,41.6,1
524,40,17,7026,12,0.03380854739493356,0.04241918666647932,42.400000000000006,1
642,36,14,9255,12,0.04180081707746002,0.04514890570888564,40.0,1
537,48,25,84034,15,0.03080600185898287,0.0832118819649752,37.6,1
599,46,20,53254,27,0.038376615723097474,0.021613454036954142,42.400000000000006,1
483,53,31,94149,10,0.036320481329175064,0.054176522520817685,39.2,1
604,45,27,61518,1,0.030880918842778198,0.05541389446177461,38.400000000000006,1
581,50,27,75373,14,0.08879461067424575,0.09970056540452756,40.8,1
606,52,31,447562,25,0.39366588051708545,0.1442986749680804,38.400000000000006,1
640,46,25,1264382,14,0.06953786595693201,0.021098840018000074,30.4,1
554,33,12,3289,25,0.040379804245731586,0.23981877698976053,44.8,1
549,38,12,23279,7,0.032157908007059754,0.05491655953076938,46.400000000000006,1
580,65,44,47941,29,0.15539074237474065,0.07779136888794323,46.400000000000006,1
617,39,16,14996,2,0.020360158870936645,0.04082188133932517,40.8,1
630,37,15,12292,14,0.025089686604544123,0.016168500255051618,35.2,1
608,35,13,48626,19,0.03804585229754674,0.040871142387250606,38.400000000000006,1
588,42,21,9187,15,0.10443292006982582,0.17771182972860733,44.0,1
605,41,22,71591,10,0.13446954890157142,0.06729460580450547,38.400000000000006,1
563,33,9,18608,28,0.058214109521460285,0.074146008920776,40.8,1
588,50,28,8170,4,0.08001524099828539,0.05716330491512787,42.400000000000006,1
601,41,20,92972,15,0.041769129334616344,0.10958336213310271,34.4,1
553,30,5,41817,23,0.06337649019356492,0.06352301506357967,45.6,1
557,42,16,33294,26,0.03643679858239811,0.07597648198268832,43.2,1
612,47,25,108904,16,0.04535737522074542,0.07011894473376239,37.6,1
572,37,16,60738,23,0.043981800634220324,0.1041214080070164,41.6,1
604,46,23,319342,18,0.02148877096715898,0.15639247536441903,35.2,1
580,50,31,88919,5,0.04860553772070626,0.038161822814769944,47.2,1
517,38,15,951524,15,0.1746547075331536,0.17683870252237455,33.6,1
521,27,7,2084,25,0.05668207933995538,0.058029779766053995,52.8,1
657,57,35,2870,13,0.031387657121624724,0.0522321938122264,36.0,1
507,43,19,32623,3,0.032806092560046865,0.038146164084894095,43.2,1
604,41,16,2855,19,0.09142362738382782,0.09818930830065259,39.2,1
545,38,18,139301,26,0.012261197247792422,0.06355246015765988,43.2,1
556,46,27,66596,21,0.036600864187071085,0.14357842105353777,39.2,1
563,30,8,8712,14,0.035153951755246125,0.20220523515156552,41.6,1
589,27,5,189395,8,0.03552095371327778,0.06659275546414008,41.6,1
653,40,18,43271,24,0.14287066305767449,0.08139606415741564,40.0,1
625,30,8,164669,5,0.03755404964205799,0.07803335315518603,40.0,1
672,39,19,9010,7,0.06300826022923738,0.05171272364573643,39.2,1
603,43,21,20463,12,0.036142211746218816,0.08715064362066924,40.0,1
552,32,11,71116,22,0.025886569906452366,0.04968873261927583,36.0,1
536,28,6,26209,22,0.021839285259755137,0.06536908416309381,43.2,1
636,46,28,15559,24,0.03458816058966713,0.03851043243481567,35.2,1
586,44,19,27771,12,0.03876811245829447,0.04979422468645234,40.8,1
626,51,28,4274,22,0.10005630177752754,0.0925728665451682,38.400000000000006,1
541,37,15,36429,19,0.13714698186411622,0.07942357728203064,40.0,1
564,40,21,228007,29,0.07382358932572824,0.049703333998366336,37.6,1
587,41,20,18279,15,0.08680863649807749,0.1385790885313487,40.0,1
578,41,17,537710,28,0.044303547287949344,0.10161406429043192,32.0,1
600,43,19,4670,12,0.09676369553426145,0.0930155121684477,41.6,1
587,39,19,48844,14,0.04881988692452661,0.034045118982428325,44.8,1
557,21,0,96577,25,0.023016437833052714,0.0961648175875564,37.6,1
594,25,5,1562,9,0.02834294216105635,0.017404155003686753,43.2,1
572,46,24,17419,15,0.02504388207814465,0.16985149850410428,44.8,1
606,39,16,451795,25,0.041111842438357554,0.12467322123387745,32.800000000000004,1
570,44,26,125587,29,0.0560032782406775,0.23110860480922235,41.6,1
545,48,27,10958,8,0.09642008374514316,0.09528097873423531,44.0,1
510,54,33,16024,19,0.043284470299615005,0.03611347294188875,39.2,1
545,59,39,153646,20,0.06047544516647137,0.025500790945554064,36.0,1
581,41,20,5370,5,0.09863593958800838,0.05353337328681382,49.6,1
583,29,7,45265,19,0.08230251071647275,0.08631671295180406,39.2,1
632,42,20,63289,16,0.11648866478739033,0.11550476848290174,36.8,1
599,45,23,3918,10,0.05715503581456119,0.1205077103000395,38.400000000000006,1
582,52,30,27771,18,0.06666061541254424,0.04638248606385718,45.6,1
586,45,20,28541,28,0.13983011867161385,0.08066657102931514,41.6,1
584,45,22,87615,11,0.10375735626980534,0.15670772385656123,45.6,1
560,39,18,22981,19,0.025982369106677613,0.09420372149125308,39.2,1
605,35,15,52205,4,0.024395931096796757,0.18826585884240468,36.0,1
499,64,42,8600,12,0.09644967823841002,0.06022020790098127,43.2,1
629,50,28,100776,23,0.04228162582918367,0.10253819336503713,40.0,1
629,52,29,376866,4,0.16360980360331118,0.247084387951207,35.2,1
509,35,11,22443,12,0.026073992619770132,0.021758163189156014,38.400000000000006,1
541,47,26,633548,20,0.025202920573737075,0.07386894091474275,33.6,1
489,33,11,248879,15,0.024077434966727162,0.05494375206254897,36.0,1
647,57,32,72166,14,0.09909152318063386,0.09149979026678993,39.2,1
574,71,47,122638,10,0.056050194203764565,0.06895280669255963,39.2,1
643,51,28,139802,27,0.026540127914173716,0.08633357127235264,40.0,1
587,38,17,93155,24,0.23364713700299036,0.09183684045606416,40.0,1
605,44,22,186985,28,0.07328389578458977,0.09117858744795827,40.0,1
621,48,24,116479,3,0.0287016426062619,0.05888517011022419,35.2,1
585,37,14,72805,8,0.033611950915881206,0.0338111510229916,47.2,1
584,42,20,16755,23,0.045247072831911095,0.08981136942699443,42.400000000000006,1
668,41,16,76809,9,0.1022852524064957,0.12861389379826893,38.400000000000006,1
603,42,21,20540,18,0.04822512844465203,0.05145018187368282,42.400000000000006,1
547,49,28,44473,22,0.031044747909086616,0.13608916647978464,43.2,1
523,28,7,2106873,18,0.10834629930381257,0.10007763325111675,33.6,1
646,57,36,20191,12,0.023685098636777355,0.039188571027845925,47.2,1
519,31,10,2773,27,0.05909754954656964,0.12977591342264938,39.2,1
507,41,19,111409,17,0.05079634341720856,0.038089986457235096,40.8,1
566,54,25,116885,4,0.04211023351648352,0.05313172162822637,42.400000000000006,1
519,52,29,221780,3,0.05284680717206669,0.11575297057625959,40.0,1
628,66,42,66061,13,0.019340088204795044,0.03837555674873436,38.400000000000006,1
620,30,7,15541,29,0.031900497392747806,0.019243832721668047,46.400000000000006,1
547,37,14,110188,27,0.0519634673085166,0.09660205780327422,40.8,1
619,46,22,35424,28,0.01881114975044595,0.08275971408868765,36.8,1
477,47,24,27864,26,0.04102094015869833,0.18855350362544368,40.0,1
626,37,16,27071,19,0.04926252032976278,0.02594876838000309,44.0,1
582,42,17,427554,21,0.034422117796292555,0.06375397069320564,32.800000000000004,1
649,53,32,46416,3,0.05196642240979501,0.05226114783068252,42.400000000000006,1
629,53,28,420384,20,0.04269207378876951,0.2391840938416729,39.2,1
616,70,48,12089,8,0.053832631264718565,0.09251883891784417,40.0,1
587,34,11,124001,28,0.03560333694020734,0.18589663979555066,39.2,1
566,33,7,252740,24,0.1121960559065671,0.10823363867388038,36.8,1
538,34,12,3303,23,0.10695506246503822,0.11049973087081048,41.6,1
446,53,30,20095,21,0.011968116559048227,0.08684830803359675,41.6,1
538,57,27,55271,11,0.06416314349664262,0.05648771189350741,39.2,1
539,61,42,116047,12,0.07567711099309612,0.2506846939582549,41.6,1
500,41,20,298153,12,0.103971119133574,0.07799774769568,40.8,1
551,58,35,54888,21,0.040502183406113536,0.08967898334052045,40.0,1
566,40,20,85518,12,0.043373493975903614,0.09603134950818859,41.6,1
596,46,28,199781,13,0.03011566917920039,0.03480115413891756,41.6,1
551,34,12,10361,1,0.04420788053522585,0.08678934494348818,42.400000000000006,1
